Unnamed: 0,Solvent,Solute,COSMO_RS,UNIFAC,mod_UNIFAC_Ly,mod_UNIFAC_Do,Abraham,HSP,Hildebrand,MOSCED,Literature,Ref,Solvent_SMILES,Solute_SMILES,key_ID,Ensemble_1,Ensemble_2,Ensemble_3,Ensemble_4,Ensemble_5,Ensemble_6,Ensemble_7,Ensemble_8,Ensemble_9,Ensemble_10,Ensemble_11,Ensemble_12,Ensemble_13,Ensemble_14,Ensemble_15,Ensemble_16,Ensemble_17,Ensemble_18,Ensemble_19,Ensemble_20,Ensemble_21,Ensemble_22,Ensemble_23,Ensemble_24,Ensemble_25,Ensemble_26,Ensemble_27,Ensemble_28,Ensemble_29,Ensemble_30
1157,dichloromethane,"1,4-Dioxane",-1.30933332,-0.867500568,-1.021651248,-1.139434283,-0.653926467,-0.010050336,-0.116533816,-0.967584026,-0.867500568,[61] ,ClCCl,C1COCCO1,ClCCl C1COCCO1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train
1158,dichloromethane,2-Butanone,-1.386294361,-0.867500568,-0.84397007,-0.820980552,-0.010050336,0.029558802,-0.105360516,-0.94160854,-0.820980552,[61] ,ClCCl,CCC(C)=O,ClCCl CCC(C)=O,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1159,dichloromethane,triethylamine,-0.162518929,-0.051293294,0.182321557,-0.094310679,0.39877612,0.451075619,0.039220713,-0.478035801,-0.061875404,[61] ,ClCCl,CCN(CC)CC,ClCCl CCN(CC)CC,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
1160,dicyanomethane,n-Hexane,5.763119994,,,,,,,,5.225746674,[47] ,N#CCC#N,CCCCCC,N#CCC#N CCCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,dicyanomethane,Cyclohexane,4.912140047,,,,,,,,4.48863637,[47] ,N#CCC#N,C1CCCCC1,N#CCC#N C1CCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,dicyanomethane,Benzene,2.337952237,,,,,,,,2.00148,[47] ,N#CCC#N,c1ccccc1,N#CCC#N c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,dicyanomethane,2-methyl-2-butene,3.768383555,,,,,,,,3.660994251,[47] ,N#CCC#N,CC=C(C)C,N#CCC#N CC=C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,dicyanomethane,"2-methyl-1,3-butadiene",2.962692419,,,,,,,,2.879198457,[47] ,N#CCC#N,CC(=C)C=C,N#CCC#N CC(=C)C=C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,diethyl carbonate,n-Pentane,0.97455964,,,0.891998039,,0.246860078,0.392042088,,1.064710737,[74] ,CCOC(=O)OCC,CCCCC,CCOC(=O)OCC CCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,diethyl carbonate,Cyclohexane,0.928219303,,,0.924258902,,0.067658648,-0.15082289,,1.350667183,[143] ,CCOC(=O)OCC,C1CCCCC1,CCOC(=O)OCC C1CCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,diethyl carbonate,Benzene,-0.020202707,,,-0.030459207,,-0.072570693,-0.274436846,,-0.094310679,[143] ,CCOC(=O)OCC,c1ccccc1,CCOC(=O)OCC c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,diethyl carbonate,1-pentene,0.494696242,,,0.559615788,,0.029558802,0.385262401,,0.647103242,[74] ,CCOC(=O)OCC,CCCC=C,CCOC(=O)OCC CCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,diethyl ether,Cyclohexane,0.292669614,0.336472237,0.254642218,0.277631737,0.3074847,0.165514438,-0.061875404,0.662687973,0.438254931,[57] ,CCOCC,C1CCCCC1,CCOCC C1CCCCC1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
1170,diethyl oxalate,n-Pentane,1.558144618,1.272565596,1.291983682,1.345472367,,0.828551818,1.474763009,,1.89761986,[74] ,CCOC(=O)C(=O)OCC,CCCCC,CCOC(=O)C(=O)OCC CCCCC,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
1171,diethyl oxalate,1-pentene,0.932164081,0.792992516,0.819779831,0.841567186,,0.336472237,1.470175845,,1.340250423,[74] ,CCOC(=O)C(=O)OCC,CCCC=C,CCOC(=O)C(=O)OCC CCCC=C,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
1172,Diethylamine,n-Heptane,0.587786665,0.378436436,0.412109651,0.438254931,,0.262364264,-0.072570693,,0.451075619,[137] ,CCNCC,CCCCCCC,CCNCC CCCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train
1173,Diethyldisulfide,Cyclohexane,0.506817602,0.717839793,0.708035793,-0.174353387,,,,,0.639215358,"['[134] ', '[133] ']",CCSSCC,C1CCCCC1,CCSSCC C1CCCCC1,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train
1174,Diethyldisulfide,n-Heptane,0.727548607,0.963174318,0.963174318,0.647103242,,,,,0.641853886,"['[134] ', '[133] ']",CCSSCC,CCCCCCC,CCSSCC CCCCCCC,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1175,Diethylene Glycol,n-Hexane,3.113515309,2.892591515,2.736961545,3.951820475,4.183423245,4.494015137,3.621135802,,4.672633073,"['[144] ', '[47] ', '[73] ', '[5] ']",C(COCCO)O,CCCCCC,C(COCCO)O CCCCCC,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1176,Diethylene Glycol,Cyclohexane,2.663749942,2.604909442,2.292534757,3.788951008,3.602776755,3.529590596,2.283402274,,3.929862924,"['[144] ', '[5] ']",C(COCCO)O,C1CCCCC1,C(COCCO)O C1CCCCC1,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
1177,Diethylene Glycol,n-Heptane,3.505857652,3.327191968,3.121483479,4.385022144,4.60736777,5.032331552,3.343568269,,5.105927108,"['[144] ', '[5] ']",C(COCCO)O,CCCCCCC,C(COCCO)O CCCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Valid,Train,Train,Valid
1178,Diethylene Glycol,methylcyclohexane,2.99723115,3.060583246,2.681706226,3.967079211,3.992865393,3.986759352,2.809402695,,4.355286688,"['[144] ', '[5] ']",C(COCCO)O,CC1CCCCC1,C(COCCO)O CC1CCCCC1,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1179,Diethylene Glycol,n-Octane,3.894266284,3.746440565,3.499231122,4.815269024,5.082707863,5.585674386,3.214867803,,5.519456907,"['[144] ', '[5] ']",C(COCCO)O,CCCCCCCC,C(COCCO)O CCCCCCCC,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
1180,Diethylene Glycol,"2,2,4-trimethylpentane",3.486151088,3.748326913,3.550191934,4.809742352,4.637830968,5.880030067,4.287028906,,5.30406545,"['[144] ', '[5] ']",C(COCCO)O,CC(C)CC(C)(C)C,C(COCCO)O CC(C)CC(C)(C)C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
1181,Diethylene Glycol,ethylcyclohexane,3.363149314,3.494991261,3.063390922,4.413525302,,,,,4.762173935,[144] ,C(COCCO)O,CCC1CCCCC1,C(COCCO)O CCC1CCCCC1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1182,Diethylene Glycol,n-Nonane,4.278608675,4.152927886,3.870992656,5.242593218,5.632035815,6.142875764,3.086029912,,5.942520297,"['[144] ', '[5] ']",C(COCCO)O,CCCCCCCCC,C(COCCO)O CCCCCCCCC,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1183,Diethylene Glycol,Benzene,1.30833282,1.519513205,1.137833002,2.111424588,1.539015448,2.516082267,1.302912752,,1.900855245,"['[144] ', '[47] ', '[5] ']",C(COCCO)O,c1ccccc1,C(COCCO)O c1ccccc1,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid
1184,Diethylene Glycol,Toluene,1.719188776,1.931521412,1.439835128,2.357073278,1.915450942,2.856470206,1.517322624,,2.336974851,"['[144] ', '[5] ']",C(COCCO)O,Cc1ccccc1,C(COCCO)O Cc1ccccc1,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
1185,Diethylene Glycol,m-Xylene,2.063058062,2.274185618,1.690095815,2.609334228,2.296567021,3.126760536,1.583093937,,2.829532005,"['[144] ', '[5] ']",C(COCCO)O,Cc1cccc(C)c1,C(COCCO)O Cc1cccc(C)c1,Valid,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train
1186,Diethylene Glycol,p-Xylene,2.073171929,2.274185618,1.690095815,2.609334228,2.240709689,3.08876714,1.684545385,,2.841789884,"['[144] ', '[5] ']",C(COCCO)O,Cc1ccc(C)cc1,C(COCCO)O Cc1ccc(C)cc1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
1187,Diethylene Glycol,o-Xylene,1.95586048,2.274185618,1.690095815,2.609334228,2.181546765,3.045474365,1.578978705,,2.704034116,"['[144] ', '[5] ']",C(COCCO)O,Cc1ccccc1C,C(COCCO)O Cc1ccccc1C,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1188,Diethylene Glycol,ethylbenzene,2.05284086,2.392425797,1.838961071,3.104138147,2.336019869,3.630190458,1.701105101,,2.785011242,"['[144] ', '[5] ']",C(COCCO)O,CCc1ccccc1,C(COCCO)O CCc1ccccc1,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
1189,Diethylene Glycol,Propylbenzene,2.405141681,2.795450391,2.190535589,3.548754946,2.719978772,,,,3.254242969,[144] ,C(COCCO)O,CCCc1ccccc1,C(COCCO)O CCCc1ccccc1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid
1190,Diethylene Glycol,Isopropylbenzene,2.306577114,2.840247371,2.232162629,3.390136434,2.6651427,4.181744753,1.562346305,,3.19047635,[144] ,C(COCCO)O,CC(C)c1ccccc1,C(COCCO)O CC(C)c1ccccc1,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
1191,Diethylene Glycol,cis-2-hexene,2.444084655,2.816605608,2.663749942,3.499835352,,,,,3.923951576,[144] ,C(COCCO)O,CCC\C=C/C,C(COCCO)O CCC\C=C/C,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train
1192,Diethylene Glycol,cyclohexene,2.090628731,2.538447417,2.223541886,2.959068289,2.947591898,2.084429083,1.621366483,,3.240482192,"['[144] ', '[5] ']",C(COCCO)O,C1CCC=CC1,C(COCCO)O C1CCC=CC1,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1193,Diethylene Glycol,1-heptene,2.823757009,3.298426104,3.090132949,3.93456697,3.914021008,3.780318514,3.363841595,,4.418822463,"['[144] ', '[5] ']",C(COCCO)O,CCCCCC=C,C(COCCO)O CCCCCC=C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train
1194,Diethylene Glycol,1-octene,3.239070532,3.716737782,3.463232773,4.373238129,4.391853195,4.131479769,3.190887788,,4.852030264,[144] ,C(COCCO)O,CCCCCCC=C,C(COCCO)O CCCCCCC=C,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
1195,Diethylene Glycol,"2,4,4-trimethyl-1-pentene",2.892037037,3.706719372,3.575990672,4.38152651,,,,,4.691347882,[144] ,C(COCCO)O,CC(=C)CC(C)(C)C,C(COCCO)O CC(=C)CC(C)(C)C,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train
1196,diethylene glycol,n-Decane,4.656718448,4.549340301,4.238444906,5.667360508,6.15968718,6.720642261,3.096029995,,6.41083256,[5] ,C(COCCO)O,CCCCCCCCCC,C(COCCO)O CCCCCCCCCC,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train
1197,diethylene glycol,n-Undecane,5.033244437,4.93749096,4.602667056,6.089906182,6.241464223,,,,6.854881789,[5] ,C(COCCO)O,CCCCCCCCCCC,C(COCCO)O CCCCCCCCCCC,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
1198,diethylene glycol,"1,7-octadiene",2.644044871,3.726416058,3.467921014,4.024815833,,,,,4.15575319,[5] ,C(COCCO)O,C=CCCCCC=C,C(COCCO)O C=CCCCCC=C,Valid,Train,Train,Train,Train,Train,Train,Valid,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train
1199,diethylene glycol,1-heptyne,1.686398954,2.660958594,2.413231613,3.142426653,,,,,2.965273066,[5] ,C(COCCO)O,CCCCCC#C,C(COCCO)O CCCCCC#C,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
1200,diethylene glycol,1-octyne,2.037316615,2.987195943,2.705379973,3.54443155,,,,,3.36729583,[5] ,C(COCCO)O,CCCCCCC#C,C(COCCO)O CCCCCCC#C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid
1201,diethylene glycol,Butyl Acetate,1.335001067,1.667706821,1.532556868,1.971299383,1.873339456,2.105352923,1.965712776,,2.451005098,[5] ,C(COCCO)O,CCCCOC(=O)C,C(COCCO)O CCCCOC(=O)C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train
1202,diethylene glycol,Tetrahydrofuran,0.329303747,1.199964783,1.17557333,2.611539301,0.536493371,0.751416089,0.854415328,,1.137833002,[5] ,C(COCCO)O,C1CCOC1,C(COCCO)O C1CCOC1,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Valid,Valid
1203,diethylene glycol,1-Chlorobutane,1.483874689,2.083184528,1.978239036,2.50389195,2.367436065,2.285438934,1.909542505,,2.653241965,[5] ,C(COCCO)O,CCCCCl,C(COCCO)O CCCCCl,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid
1204,diethylene glycol,Dichloromethane,-0.162518929,0.371563556,0.451075619,0.518793793,0.412109651,0.683096845,0.494696242,,0.451075619,[5] ,C(COCCO)O,ClCCl,C(COCCO)O ClCCl,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train
1205,diethylene glycol,"1,2-dichloropropane",0.837247525,2.076938411,1.958685341,1.989243274,1.597365331,,,,1.508511994,[5] ,C(COCCO)O,CC(Cl)CCl,C(COCCO)O CC(Cl)CCl,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1206,diethylene glycol,Chloroform,0.122217633,0.157003749,0.086177696,-0.127833372,0.476234179,1.266947603,,,0.418710335,[5] ,C(COCCO)O,ClC(Cl)Cl,C(COCCO)O ClC(Cl)Cl,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
1207,diethylene glycol,Chlorobenzene,1.376244025,1.750937475,1.226712291,1.60743591,1.81319475,2.485739636,0.862889955,,1.882513832,[5] ,C(COCCO)O,Clc1ccccc1,C(COCCO)O Clc1ccccc1,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train
1208,diethylene glycol,2-bromopropane,1.040276712,1.423108334,1.363537374,2.382320061,,,,,2.186051277,[5] ,C(COCCO)O,CC(C)Br,C(COCCO)O CC(C)Br,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
1209,diethylene glycol,bromobenzene,1.829376333,2.165619238,1.599387577,2.569554124,1.780024213,2.241772954,0.21511138,,2.000127735,[5] ,C(COCCO)O,Brc1ccccc1,C(COCCO)O Brc1ccccc1,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
1210,diethylene glycol,Acetonitrile,0.518793793,0.165514438,0.329303747,0.542324291,0.604315967,0.425267735,-0.385662481,,0.741937345,[5] ,C(COCCO)O,CC#N,C(COCCO)O CC#N,Train,Train,Train,Train,Train,Valid,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1211,diethylene glycol,fluorobenzene,1.235471471,1.501852702,1.091923301,1.829376333,,2.086913557,0.770108222,,1.688249093,[5] ,C(COCCO)O,Fc1ccccc1,C(COCCO)O Fc1ccccc1,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train
1212,diethylene glycol dimethyl ether,Cyclohexane,1.057790294,1.340250423,1.291983682,0.765467842,,0.524728529,0.076961041,,1.381281819,[57] ,COCCOCCOC,C1CCCCC1,COCCOCCOC C1CCCCC1,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1213,Diethylphthalate,n-Pentane,1.118414916,0.88376754,0.936093359,1.095273387,,0.683096845,2.517696473,1.465567542,1.640936579,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCC,CCOC(=O)c1ccccc1C(=O)OCC CCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train
1214,Diethylphthalate,n-Hexane,1.316408234,1.124929597,1.1442228,1.264126727,,0.797507196,2.193885676,1.642872689,1.819698838,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCCC,CCOC(=O)c1ccccc1C(=O)OCC CCCCCC,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1215,Diethylphthalate,Cyclohexane,1.040276712,0.828551818,0.928219303,1.098612289,,0.343589704,0.703097511,1.184789985,1.388791241,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,C1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC C1CCCCC1,Train,Train,Valid,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
1216,Diethylphthalate,n-Heptane,1.501852702,1.342864803,1.342864803,1.427916036,,0.904218151,1.887069649,1.846878768,1.969905655,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC CCCCCCC,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Valid,Train,Valid
1217,Diethylphthalate,methylcyclohexane,1.208960346,1.068153081,1.131402111,1.190887565,,0.553885113,1.269760545,1.490654376,1.560247668,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CC1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC CC1CCCCC1,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
1218,Diethylphthalate,n-Octane,1.680827909,1.547562509,1.530394705,1.589235205,,1.029619417,1.756132292,2.055404964,2.140066163,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC CCCCCCCC,Train,Valid,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train
1219,Diethylphthalate,ethylcyclohexane,1.378766095,1.286474026,1.324418957,1.368639426,,,,1.731655545,1.740466175,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCC1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC CCC1CCCCC1,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
1220,Diethylphthalate,Benzene,-0.020202707,-0.301105093,-0.15082289,-0.186329578,,0.058268908,-0.162518929,-0.127833372,0.039220713,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,c1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC c1ccccc1,Train,Valid,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train
1221,Diethylphthalate,Toluene,0.198850859,-0.235722334,-0.139262067,0.009950331,,0.076961041,0.039220713,0.086177696,0.198850859,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,Cc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC Cc1ccccc1,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
1222,Diethylphthalate,ethylbenzene,0.343589704,0.058268908,0.113328685,0.223143551,,0.329303747,0.21511138,0.322083499,0.357674444,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC CCc1ccccc1,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train,Valid,Train
1223,Diethylphthalate,1-pentene,0.587786665,0.476234179,0.553885113,0.570979547,,0.418710335,2.516889696,1.029619417,1.071583616,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCC=C,CCOC(=O)c1ccccc1C(=O)OCC CCCC=C,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train
1224,Diethylphthalate,1-hexene,0.783901544,0.712949808,0.75612198,0.75612198,,0.625938431,2.32532458,1.264126727,1.249901736,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCC=C,CCOC(=O)c1ccccc1C(=O)OCC CCCCC=C,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Valid,Train,Train,Train
1225,Diethylphthalate,1-heptene,0.951657876,0.932164081,0.947789399,0.932164081,,0.58221562,1.903598951,,1.44926916,[121] ,CCOC(=O)c1ccccc1C(=O)OCC,CCCCCC=C,CCOC(=O)c1ccccc1C(=O)OCC CCCCCC=C,Train,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train,Train
